movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
915,3520,4.0,939768232,1,1954,Comedy,Romance,"",1155,3.88,0.89,969,922,908,926,457,56,1983,18.81,4.16,0.95,Drama,Comedy,Thriller,Romance,Crime
923,10938,5.0,975455069,1,1941,Drama,Mystery,"",3926,4.13,0.96,"","","","","",2,1994,1.41,2.50,0.71,"","","","",""
932,998,5.0,1024184504,1,1957,Drama,Romance,"",498,3.84,0.90,17,28,534,920,969,7,1975,24.06,4.57,0.79,Romance,Drama,Comedy,War,Musical
941,12812,3.5,1119225379,1,1940,Adventure,"","",194,3.51,0.91,592,48,1,364,919,21,1983,20.43,3.64,0.74,Children,Adventure,Animation,Musical,Drama
953,26880,3.0,965884304,0,1946,Drama,Fantasy,Romance,3081,4.04,0.99,293,593,296,216,104,79,1993,7.12,2.56,1.03,Thriller,Action,Crime,Comedy,Sci-Fi
954,17022,4.5,1178148582,1,1939,Drama,"","",1241,4.00,0.87,910,898,911,899,946,76,1979,20.98,3.80,0.73,Drama,Comedy,Romance,Thriller,Crime
999,1400,3.0,942355384,0,1996,Crime,Film-Noir,"",707,3.34,0.89,608,555,70,50,47,17,1994,1.33,4.12,0.99,Drama,Crime,Thriller,Comedy,Mystery
1,21068,4.0,965112630,1,1995,Adventure,Animation,Children,10759,3.91,0.89,161,593,589,260,858,7,1988,9.50,4.71,0.49,Drama,Action,War,Crime,Sci-Fi
1,25327,4.0,880210919,1,1995,Adventure,Animation,Children,10759,3.91,0.89,866,608,342,543,745,29,1988,14.87,3.74,0.75,Comedy,Thriller,Romance,Crime,Drama
100,2890,3.0,839495358,0,1996,Drama,Thriller,"",905,3.21,0.83,541,290,214,232,306,61,1993,1.97,3.05,0.99,Drama,Crime,Thriller,Romance,Mystery
110,3530,5.0,1077392495,1,1995,Action,Drama,War,11637,4.04,0.97,24,785,"","","",4,1995,0.50,3.00,1.15,Comedy,Drama,Sci-Fi,"",""
110,3537,4.0,884175311,1,1995,Action,Drama,War,11637,4.04,0.97,802,81,85,32,494,33,1994,5.14,3.94,0.93,Drama,Comedy,Romance,Thriller,Crime
153,12229,3.0,1112379557,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,344,377,608,32,720,19,1993,1.86,4.00,0.76,Thriller,Comedy,Action,Sci-Fi,Crime
153,22101,1.0,930430733,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,442,95,368,552,494,35,1994,1.27,3.17,1.25,Action,Adventure,Thriller,Sci-Fi,Comedy
153,3530,3.5,1077394329,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,780,333,104,919,858,42,1992,9.23,4.21,0.79,Drama,Thriller,Comedy,Action,Crime
165,15379,3.0,832446166,0,1995,Action,Crime,Thriller,7392,3.50,0.89,590,150,296,"","",8,1992,2.30,3.12,0.83,Drama,Adventure,Comedy,Crime,Thriller
170,14187,3.5,1138002167,1,1995,Action,Adventure,Crime,1651,3.20,1.02,736,329,292,316,780,37,1992,9.12,3.70,0.51,Drama,Adventure,Thriller,Action,Sci-Fi
172,15379,1.0,832446792,0,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,158,11,151,111,282,30,1993,3.64,3.43,0.82,Drama,Comedy,Thriller,Adventure,Crime
173,15486,2.0,1140839851,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,653,353,553,508,586,98,1991,9.56,3.08,0.69,Drama,Thriller,Comedy,Action,Romance
204,27054,2.0,974870744,0,1995,Action,"","",1782,2.97,1.06,479,153,95,786,292,100,1991,10.26,3.25,1.12,Thriller,Action,Drama,Crime,Comedy
231,23051,4.0,847386401,1,1994,Adventure,Comedy,"",7051,2.93,1.21,349,588,344,590,"",7,1992,1.86,3.86,0.90,Adventure,Drama,Comedy,Western,Animation
242,14956,4.0,1030374561,1,1994,Drama,Musical,"",246,3.41,1.01,938,903,265,342,58,11,1981,16.97,4.27,1.42,Drama,Romance,Comedy,Musical,Crime
247,16030,5.0,974691254,1,1994,Crime,Drama,"",1650,3.85,0.90,253,565,260,488,"",9,1992,5.90,3.44,0.88,Drama,Horror,Romance,Action,Adventure
253,27445,4.0,848919307,1,1994,Drama,Horror,"",6010,3.50,0.94,589,377,110,480,316,16,1993,1.73,3.50,0.63,Action,Thriller,Sci-Fi,Comedy,Drama
253,8371,4.0,940077328,1,1994,Drama,Horror,"",6010,3.50,0.94,223,805,299,41,480,27,1992,4.43,3.85,0.91,Thriller,Drama,Crime,Comedy,Action
260,29929,3.0,1111483676,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,440,11,592,180,69,20,1991,12.56,3.60,0.91,Comedy,Crime,Thriller,Drama,Romance
288,24409,4.0,1009929594,1,1994,Action,Crime,Thriller,5165,3.24,1.18,965,21,608,953,926,14,1973,26.40,3.36,0.74,Drama,Thriller,Comedy,Crime,Fantasy
288,26948,3.5,1111587032,1,1994,Action,Crime,Thriller,5165,3.24,1.18,908,"","","","",7,1989,13.45,2.86,0.63,Action,Adventure,Mystery,Romance,Thriller
288,9129,3.5,1385979993,1,1994,Action,Crime,Thriller,5165,3.24,1.18,47,70,18,589,235,23,1988,12.77,3.33,1.47,Thriller,Drama,Crime,Comedy,Action
29,21396,4.0,858174021,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,778,260,58,376,608,19,1994,4.24,3.21,1.08,Drama,Crime,Comedy,Romance,Thriller
296,17864,4.5,1201549660,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,527,318,475,"","",6,1993,0.55,3.42,1.07,Drama,Crime,War,"",""
296,2256,2.0,852418629,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,593,82,708,608,32,8,1994,1.64,3.62,0.92,Thriller,Comedy,Crime,Drama,Mystery
296,27054,5.0,974873087,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,603,586,333,322,231,100,1994,1.41,2.73,1.11,Comedy,Drama,Adventure,Children,Romance
315,22101,2.0,930430954,0,1994,Action,Drama,Thriller,2376,2.90,0.99,173,736,442,95,368,45,1994,1.23,2.96,1.33,Action,Adventure,Thriller,Sci-Fi,Comedy
317,15174,4.0,974681948,1,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,2,367,60,260,318,18,1991,6.58,4.39,0.85,Drama,Action,Adventure,Fantasy,Thriller
319,18407,4.0,1056697120,1,1994,Comedy,Drama,Thriller,1592,3.78,0.88,316,50,858,89,32,49,1992,9.24,3.26,0.77,Thriller,Action,Adventure,Drama,Sci-Fi
32,16201,3.0,1111547269,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,508,293,145,733,648,24,1993,4.81,3.40,0.81,Drama,Thriller,Action,Crime,Adventure
32,25259,4.0,1270497357,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,306,"","","","",2,1994,0.71,3.75,1.77,Drama,"","","",""
325,7704,3.0,834359716,0,1995,Comedy,"","",226,2.60,1.12,180,368,223,186,141,21,1993,3.11,3.33,0.80,Comedy,Romance,Adventure,Action,Animation
327,15486,2.0,1187566630,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,18,422,507,307,318,100,1989,14.58,2.73,0.47,Drama,Thriller,Comedy,Crime,Action
337,14112,4.0,845062433,1,1993,Drama,"","",3889,3.76,0.86,236,141,50,357,539,34,1993,1.72,3.85,0.82,Drama,Comedy,Crime,Thriller,Action
34,27054,4.0,974871313,1,1995,Children,Drama,"",7042,3.63,1.11,125,176,364,1,595,100,1993,6.87,3.25,1.18,Thriller,Action,Drama,Adventure,Crime
342,2256,3.0,852419177,0,1994,Comedy,"","",2568,3.52,1.02,236,222,589,232,509,31,1993,1.74,3.55,0.81,Drama,Thriller,Romance,Comedy,Crime
343,16383,2.0,1241490877,0,1995,Children,"","",228,2.59,1.14,116,575,986,839,531,68,1988,15.91,3.27,1.01,Children,Drama,Adventure,Comedy,Animation
345,7704,4.0,834359928,1,1994,Comedy,Drama,"",2263,3.66,1.00,180,368,223,186,141,24,1993,2.93,3.29,0.75,Comedy,Romance,Adventure,Action,Animation
349,20698,3.0,845465729,0,1994,Action,Crime,Drama,6309,3.64,0.81,590,150,296,"","",6,1992,2.50,3.50,1.05,Drama,Adventure,Comedy,Crime,Thriller
356,23392,5.0,1392578648,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,47,110,296,50,318,8,1994,0.46,3.50,1.58,Crime,Drama,Thriller,Mystery,Comedy
358,27054,2.0,1023071033,0,1995,Drama,"","",469,3.21,1.01,10,830,934,782,494,40,1991,10.52,2.75,1.15,Thriller,Drama,Action,Comedy,Adventure
36,25327,4.0,880210941,1,1995,Crime,Drama,"",4547,3.94,0.90,562,1,866,608,342,31,1989,14.45,3.76,0.73,Comedy,Thriller,Drama,Romance,Crime
362,27054,4.0,974870912,1,1994,Adventure,Children,Romance,1657,3.38,0.96,590,479,153,95,786,100,1991,10.27,3.21,1.15,Thriller,Drama,Action,Crime,Adventure
367,29929,3.0,1111486070,0,1994,Action,Comedy,Crime,7577,3.16,1.00,292,10,733,165,344,46,1992,8.65,3.57,0.76,Thriller,Action,Drama,Comedy,Crime
374,16383,3.0,1241039380,0,1994,Children,Comedy,"",1129,2.39,1.03,916,362,"","","",2,1973,28.99,3.75,0.35,Romance,Adventure,Children,Comedy,Drama
377,20541,3.5,1068650144,1,1994,Action,Romance,Thriller,9053,3.49,0.94,349,733,380,10,595,61,1990,14.20,3.59,0.94,Thriller,Action,Drama,Adventure,Fantasy
383,1547,3.0,849893398,0,1994,Western,"","",1089,3.20,0.91,924,589,380,296,954,100,1990,12.69,3.61,0.74,Thriller,Drama,Romance,Comedy,Action
413,7297,3.0,1339021840,0,1994,Comedy,"","",1338,2.82,0.97,"","","","","",9,1994,1.32,2.61,0.49,"","","","",""
435,15486,2.0,1140839846,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,653,353,553,508,586,97,1991,9.61,3.09,0.69,Drama,Thriller,Comedy,Action,Romance
442,27445,4.0,848919430,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,173,160,357,50,527,32,1993,1.62,3.53,0.57,Action,Thriller,Comedy,Drama,Sci-Fi
456,27054,3.0,1009312621,0,1994,Crime,Drama,Thriller,199,3.87,0.72,830,934,782,494,949,31,1991,11.87,2.74,1.24,Thriller,Drama,Comedy,Action,Crime
457,5224,4.0,1049405109,1,1993,Thriller,"","",10736,3.97,0.78,529,608,593,296,34,36,1966,22.41,4.69,0.62,Drama,Romance,Comedy,Thriller,Adventure
457,7187,4.0,833383474,1,1993,Thriller,"","",10736,3.97,0.78,21,593,34,288,1,21,1993,1.83,3.81,0.60,Drama,Thriller,Crime,Comedy,Adventure
47,20698,4.0,845466260,1,1995,Mystery,Thriller,"",9335,4.06,0.87,110,356,593,457,590,30,1993,1.68,3.17,0.70,Drama,Thriller,Comedy,Crime,Adventure
474,1547,3.0,849892451,0,1993,Action,Thriller,"",4106,3.72,0.75,597,344,10,293,260,61,1994,2.58,3.64,0.78,Thriller,Drama,Action,Crime,Comedy
474,18407,3.0,1054413548,0,1993,Action,Thriller,"",4106,3.72,0.75,367,161,593,296,47,21,1990,12.86,3.43,0.71,Action,Thriller,Adventure,Comedy,Crime
474,8371,5.0,940077703,1,1993,Action,Thriller,"",4106,3.72,0.75,337,357,380,25,34,34,1993,3.99,3.85,0.82,Drama,Thriller,Comedy,Crime,Action
480,11618,4.0,942307590,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,780,924,329,24,589,14,1990,10.43,4.36,0.63,Drama,Sci-Fi,Action,Western,Comedy
480,9129,1.0,1385978685,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,235,592,551,608,111,13,1987,8.18,4.00,1.00,Drama,Thriller,Crime,Comedy,Action
485,14112,4.0,845062637,1,1993,Action,Adventure,Comedy,2880,2.78,1.00,62,353,151,265,508,44,1993,1.57,3.89,0.78,Drama,Comedy,Romance,Action,Crime
520,22101,3.0,930434089,0,1993,Comedy,"","",3147,3.04,1.05,276,542,586,450,516,100,1994,1.34,2.49,1.28,Comedy,Action,Romance,Drama,Adventure
529,5224,4.0,1049404904,1,1993,Drama,"","",2358,3.83,0.82,608,593,296,34,955,34,1965,22.07,4.76,0.55,Drama,Romance,Comedy,Thriller,Adventure
537,1547,3.0,849893636,0,1994,Drama,"","",758,3.17,0.88,367,371,211,150,924,100,1990,12.64,3.61,0.75,Drama,Comedy,Romance,Thriller,Crime
539,2890,2.0,839419058,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,50,318,"","","",34,1993,1.65,2.76,0.78,Crime,Drama,Mystery,Thriller,""
541,26478,4.0,969324132,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,260,"","","","",2,1985,11.31,4.00,1.41,Action,Adventure,Sci-Fi,"",""
551,1547,3.0,849894845,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,277,367,371,211,150,100,1990,11.79,3.19,0.58,Drama,Comedy,Romance,Action,Thriller
553,20541,4.5,1068650172,1,1993,Action,Drama,Western,3208,3.68,0.92,11,377,349,733,380,63,1990,13.99,3.60,0.93,Thriller,Action,Drama,Adventure,Romance
58,25241,4.0,1112320561,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,908,923,235,"","",3,1964,26.95,4.33,0.76,Drama,Mystery,Comedy,Action,Adventure
589,20698,3.0,845465833,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,356,593,457,590,150,18,1993,1.82,3.22,0.88,Drama,Thriller,Comedy,Crime,Adventure
589,21478,4.5,1217102190,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,260,153,592,541,"",7,1990,7.70,3.29,0.81,Action,Sci-Fi,Thriller,Crime,Adventure
592,17166,3.5,1105392932,1,1989,Action,Crime,Thriller,10028,3.40,0.84,480,356,296,520,596,11,1984,20.55,3.50,1.00,Comedy,Romance,Thriller,Drama,Adventure
592,23697,1.0,1286220481,0,1989,Action,Crime,Thriller,10028,3.40,0.84,150,318,593,296,329,16,1988,14.44,3.22,1.20,Drama,Thriller,Adventure,Crime,Comedy
592,28094,4.0,1321497624,1,1989,Action,Crime,Thriller,10028,3.40,0.84,150,1,457,480,969,22,1982,20.22,3.89,0.65,Thriller,Romance,Adventure,Comedy,Drama
593,14962,3.5,1190845105,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,318,296,356,260,364,16,1991,7.26,3.62,0.79,Drama,Adventure,Comedy,Romance,Children
593,15486,4.0,1140837422,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,280,293,628,474,21,1990,13.19,2.86,0.74,Drama,Thriller,Crime,Comedy,Action
593,17864,4.0,1201549666,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,356,296,527,318,475,8,1993,0.52,3.75,1.10,Drama,Crime,War,Comedy,Thriller
593,2890,3.0,839418812,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,"","","","","",9,1993,1.79,2.67,0.50,"","","","",""
593,5224,4.0,1049404816,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,34,955,919,318,32,1963,21.52,4.78,0.55,Drama,Romance,Comedy,Adventure,Thriller
594,5224,4.0,1049405227,1,1937,Animation,Children,Drama,3902,3.61,0.97,300,306,1,307,457,41,1970,22.79,4.66,0.62,Drama,Romance,Comedy,Thriller,Adventure
596,16383,3.0,1241228690,0,1940,Animation,Children,Fantasy,2765,3.53,0.99,552,48,520,653,317,37,1987,17.03,3.39,1.06,Children,Drama,Adventure,Comedy,Romance
597,17864,3.5,1201549774,1,1990,Comedy,Romance,"",7314,3.41,0.98,364,595,47,588,1,17,1993,1.28,3.88,0.80,Drama,Comedy,Thriller,Adventure,Animation
6,15486,2.5,1142039282,0,1995,Action,Crime,Thriller,5245,3.84,0.86,480,140,909,349,540,100,1990,11.77,2.82,0.60,Action,Drama,Thriller,Romance,Comedy
608,10542,3.0,1086436904,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,527,318,150,590,457,18,1992,4.25,3.36,0.85,Drama,Thriller,Crime,Adventure,Horror
62,14187,3.5,1137998976,1,1995,Drama,"","",4221,3.70,1.00,26,296,457,912,590,26,1991,10.77,3.81,0.51,Drama,Adventure,Thriller,Comedy,Action
648,2346,3.0,850309509,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,17,"","","","",3,1995,0.58,3.67,1.15,Drama,Romance,"","",""
708,22101,4.0,930433006,1,1996,Comedy,Romance,"",3337,3.39,0.91,7,141,497,293,783,81,1994,1.23,2.72,1.33,Action,Thriller,Adventure,Comedy,Sci-Fi
750,11618,4.0,942307325,1,1964,Comedy,War,"",5151,4.24,0.88,671,303,383,210,553,8,1994,0.92,4.25,0.71,Western,Action,Drama,Comedy,War
805,25327,4.0,946917694,1,1996,Drama,Thriller,"",2550,3.67,0.90,719,648,21,105,928,97,1990,12.31,3.66,0.96,Comedy,Drama,Thriller,Crime,Romance
832,26630,4.0,859491227,1,1996,Crime,Thriller,"",3052,3.44,0.92,743,637,762,79,135,18,1994,4.45,4.61,0.70,Comedy,Romance,Thriller,Action,Drama
849,26630,5.0,859491394,1,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,26,99,88,86,102,37,1995,3.12,4.43,0.73,Comedy,Adventure,Drama,Romance,Action
858,7466,3.5,1285754384,1,1972,Crime,Drama,"",8996,4.35,0.86,356,318,595,588,"",9,1994,1.69,3.06,0.92,Animation,Children,Comedy,Musical,Romance
908,28094,4.5,1321496704,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,904,933,539,597,356,8,1983,17.76,3.75,0.85,Romance,Comedy,Drama,Mystery,Thriller
919,14962,5.0,1190845689,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,253,593,318,296,356,32,1992,5.35,2.94,1.09,Drama,Adventure,Comedy,Romance,Children
919,17166,3.0,1105393298,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,924,410,223,541,62,51,1990,10.89,3.60,0.64,Adventure,Drama,Action,Comedy,Thriller
919,20541,5.0,1038797935,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,647,590,44,500,653,12,1994,1.76,3.50,1.00,Action,Drama,Adventure,War,Fantasy
919,6223,4.0,973170678,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,260,370,947,269,914,17,1976,21.82,3.53,0.80,Comedy,Drama,Romance,Adventure,Action
920,25327,3.5,1132152556,1,1939,Drama,Romance,War,3103,3.82,1.10,586,372,585,288,231,22,1989,12.94,3.70,0.78,Comedy,Thriller,Crime,Romance,Drama
934,22616,3.0,1303359866,0,1950,Comedy,"","",857,3.52,0.90,647,"","","","",2,1996,0.00,3.50,0.71,Action,Crime,Drama,War,""
952,15174,4.0,974751240,1,1956,Adventure,Comedy,"",514,3.43,0.88,919,541,593,111,34,37,1990,10.50,4.16,0.99,Thriller,Action,Drama,Adventure,Fantasy
991,8371,4.0,940078257,1,1996,Drama,"","",583,3.62,0.88,573,553,538,579,377,41,1993,3.64,3.88,0.78,Drama,Thriller,Action,Crime,Comedy
1,9194,3.0,834114885,0,1995,Adventure,Animation,Children,10759,3.91,0.89,316,329,165,590,150,11,1993,2.04,3.82,0.98,Adventure,Drama,Action,Sci-Fi,IMAX
10,22787,3.0,828021508,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,36,58,17,52,35,7,1994,0.38,4.57,0.79,Drama,Romance,Comedy,Crime,""
105,29510,1.0,835362236,0,1995,Drama,Romance,"",2087,3.30,1.15,224,442,377,555,168,61,1993,2.62,3.80,1.21,Drama,Thriller,Action,Crime,Adventure
11,23349,4.0,987037310,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,47,36,322,356,296,21,1994,1.12,4.26,0.66,Drama,Comedy,Crime,Thriller,Mystery
110,12740,3.0,834087919,0,1995,Action,Drama,War,11637,4.04,0.97,318,150,380,296,590,12,1994,1.44,3.50,0.90,Drama,Adventure,Comedy,Crime,Thriller
111,10182,4.0,996512560,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,260,858,555,431,296,44,1992,4.69,3.57,1.09,Thriller,Crime,Drama,Action,Sci-Fi
111,2261,3.5,1067804510,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,176,230,356,357,373,100,1993,5.93,2.60,0.75,Drama,Thriller,Comedy,Crime,War
141,22787,3.0,839937433,0,1996,Comedy,"","",4859,3.52,0.96,296,838,36,58,17,13,1994,2.10,4.15,0.99,Drama,Romance,Comedy,Crime,Thriller
151,1963,4.5,1342184901,1,1995,Action,Drama,Romance,2767,3.57,0.92,784,509,300,288,141,59,1981,19.17,4.18,0.58,Drama,Romance,Comedy,Thriller,Crime
153,15308,1.5,1400533889,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,203,327,172,70,608,88,1990,10.94,2.79,0.86,Action,Sci-Fi,Comedy,Thriller,Crime
165,1617,3.0,832959298,0,1995,Action,Crime,Thriller,7392,3.50,0.89,"","","","","",9,1993,2.18,2.89,0.33,"","","","",""
172,3397,0.5,1355434762,0,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,57,986,314,953,901,100,1991,11.58,2.31,1.16,Drama,Comedy,Romance,Crime,Adventure
18,2261,2.0,1067804839,0,1995,Comedy,"","",1111,3.31,1.04,161,150,111,176,230,100,1993,6.13,2.66,0.72,Drama,Thriller,Comedy,War,Crime
188,4480,5.0,832358109,1,1995,Fantasy,Horror,Mystery,532,3.37,1.01,421,552,688,267,169,50,1993,4.06,3.60,1.05,Drama,Action,Adventure,Comedy,Thriller
190,11747,5.0,1050049566,1,1995,Thriller,"","",222,3.66,1.07,266,96,597,222,242,23,1990,13.19,3.83,0.65,Drama,Romance,Comedy,Thriller,Fantasy
196,4760,4.0,945332555,1,1995,Horror,Sci-Fi,"",2957,2.85,0.98,141,344,780,585,198,91,1992,8.53,4.01,0.72,Drama,Comedy,Thriller,Action,Crime
203,11228,1.0,901546371,0,1995,Comedy,"","",1229,3.16,1.07,797,70,253,592,171,100,1986,17.58,3.51,0.97,Drama,Comedy,Romance,Thriller,Musical
203,11399,5.0,868952406,1,1995,Comedy,"","",1229,3.16,1.07,595,597,296,99,81,55,1994,3.54,3.56,1.33,Comedy,Drama,Thriller,Romance,Fantasy
204,3870,4.0,829554148,1,1995,Action,"","",1782,2.97,1.06,380,277,224,163,47,68,1994,2.51,3.81,1.18,Drama,Comedy,Thriller,Romance,Crime
208,16143,3.0,828484085,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,327,590,435,39,225,28,1993,1.62,4.32,0.82,Comedy,Action,Thriller,Drama,Adventure
212,8467,4.0,830025695,1,1995,Adventure,Comedy,Crime,110,2.47,1.10,158,153,150,592,349,37,1994,1.32,3.92,1.04,Drama,Comedy,Thriller,Crime,Action
215,10329,2.0,980388890,0,1995,Drama,Romance,"",1169,3.80,0.96,898,955,954,223,527,80,1984,18.56,3.76,1.09,Drama,Thriller,Comedy,Action,Adventure
22,17474,3.0,835458648,0,1995,Crime,Drama,Horror,2208,3.30,0.92,587,597,62,539,357,78,1993,2.43,3.41,0.86,Drama,Comedy,Thriller,Romance,Crime
223,2261,1.5,1169739461,0,1994,Comedy,"","",5102,3.86,0.97,52,162,596,277,272,100,1991,12.39,2.62,0.71,Drama,Thriller,Action,Comedy,Crime
231,25877,1.0,1304165912,0,1994,Adventure,Comedy,"",7051,2.93,1.21,380,260,588,47,733,20,1991,6.98,4.33,0.54,Thriller,Action,Adventure,Comedy,Sci-Fi
25,2261,3.0,1067804802,0,1995,Drama,Romance,"",4684,3.69,1.04,161,150,111,176,230,100,1993,6.15,2.65,0.74,Drama,Thriller,Crime,War,Comedy
253,12485,1.0,960580536,0,1994,Drama,Horror,"",6010,3.50,0.94,565,595,456,628,533,100,1993,5.91,2.56,0.96,Drama,Thriller,Crime,Romance,Mystery
26,3397,3.5,1355533172,1,1995,Drama,"","",581,3.63,0.94,902,524,483,86,971,100,1991,10.84,2.19,1.17,Drama,Comedy,Romance,Fantasy,Children
260,26268,3.5,1233726719,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,"","","","","",2,1995,0.71,1.25,0.35,"","","","",""
261,3870,4.0,830152454,1,1994,Drama,"","",2233,3.63,0.95,141,300,318,206,45,78,1994,2.36,3.79,1.14,Drama,Comedy,Thriller,Romance,Crime
273,12485,3.0,960580620,0,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,565,595,456,628,533,100,1993,5.91,2.55,0.97,Drama,Thriller,Crime,Romance,Mystery
276,17474,3.0,835458588,0,1994,Comedy,Romance,"",1214,2.97,0.95,539,357,105,25,500,70,1993,2.47,3.41,0.89,Drama,Thriller,Comedy,Romance,Crime
282,15308,1.5,1400534582,0,1994,Drama,"","",2426,3.39,1.00,203,327,172,70,608,95,1990,10.59,2.71,0.87,Action,Sci-Fi,Comedy,Thriller,Crime
282,29749,4.0,864293665,1,1994,Drama,"","",2426,3.39,1.00,307,337,367,308,314,62,1993,3.82,3.97,0.72,Drama,Comedy,Thriller,Romance,Crime
29,21775,5.0,854659248,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,92,61,663,94,102,32,1995,3.33,3.72,1.05,Comedy,Thriller,Crime,Drama,Action
292,18512,4.0,860006465,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,368,377,380,231,333,42,1994,3.01,3.95,0.76,Comedy,Action,Thriller,Adventure,Drama
292,23551,3.0,840645990,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,593,590,150,"",15,1993,1.83,3.07,0.80,Adventure,Drama,IMAX,Western,Crime
296,18022,4.0,1212134020,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,589,110,830,"","",3,1994,2.65,3.83,0.58,Action,Comedy,Drama,War,Sci-Fi
300,14941,4.0,965367824,1,1994,Drama,"","",4445,3.68,0.82,34,318,953,153,910,100,1985,17.87,4.06,0.90,Action,Comedy,Romance,Thriller,Adventure
314,1617,4.0,832959985,1,1994,Children,Drama,Fantasy,946,3.85,0.92,306,307,232,551,25,100,1993,2.45,3.06,0.42,Drama,Romance,Crime,Thriller,Comedy
318,17474,5.0,835457407,1,1994,Crime,Drama,"",13826,4.45,0.72,590,150,296,"","",12,1993,1.93,3.17,1.03,Drama,Adventure,Comedy,Crime,Thriller
32,24140,2.5,1375817615,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,356,858,318,308,306,7,1987,12.26,3.36,1.41,Drama,Comedy,Crime,Romance,War
32,2788,3.5,1225251096,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,47,260,648,608,457,21,1989,13.46,3.83,0.97,Thriller,Drama,Action,Comedy,Adventure
329,26256,1.0,835124502,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,590,296,"","","",6,1993,2.00,3.17,1.33,Drama,Comedy,Crime,Thriller,Adventure
329,6595,3.0,974738367,0,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,610,541,593,339,454,34,1990,11.10,3.87,0.71,Thriller,Drama,Comedy,Action,Sci-Fi
344,16861,3.0,1262033873,0,1994,Comedy,"","",8273,2.98,1.11,230,247,455,165,337,13,1994,0.93,3.69,0.99,Drama,Thriller,Action,Crime,Horror
348,15378,3.0,1080660413,0,1994,Comedy,"","",1744,3.72,0.89,22,"","","","",2,1995,0.00,3.00,0.71,Crime,Drama,Horror,Mystery,Thriller
350,29749,4.0,864293315,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,440,272,480,589,151,39,1993,4.74,4.08,0.74,Drama,Comedy,Thriller,Crime,Action
